wallet,tx_count,small_transfer_count,avg_gas_used,avg_tx_value,wallet_age_days,contract_interaction_count,is_sybil
0x000000000000000000000000000000000000096a,185,107,44137.54202947387,0.05077362234526018,549,77,0
0x000000000000000000000000000000000000096b,4029,1005,42424.501806358196,0.005770828968617357,635,477,0
0x000000000000000000000000000000000000096c,4054,2716,68946.84130473333,0.008242417014897313,490,2754,0
0x000000000000000000000000000000000000096d,3428,2324,41195.97954574859,0.023268293270332197,429,667,0
0x000000000000000000000000000000000000096e,1335,1294,45902.2718177745,0.05026517512074556,2274,381,0
0x000000000000000000000000000000000000096f,1273,1091,43457.607517434655,0.03064142616240726,2908,596,0
0x0000000000000000000000000000000000000970,949,862,43625.16225281767,0.00983331309075871,1433,651,1
0x0000000000000000000000000000000000000971,4879,4264,51238.988668913385,0.003448753541673087,3363,1602,1
0x0000000000000000000000000000000000000972,4523,4217,25317.37313037953,0.003554958443186389,1407,1771,1
0x0000000000000000000000000000000000000973,4335,3261,39647.0408281132,0.0059977438669817085,3122,693,1
0x0000000000000000000000000000000000000974,3019,3011,37158.12117845222,0.03153407419680055,1282,2199,0
0x0000000000000000000000000000000000000975,225,216,55677.91509795664,0.05600939456705995,2437,27,0
0x0000000000000000000000000000000000000976,3118,2048,47229.96934624323,0.003915391676038,2281,1225,0
0x0000000000000000000000000000000000000977,4607,923,52377.38105749225,0.03968550835072115,45,3596,0
0x0000000000000000000000000000000000000978,4926,4010,43189.050417532155,0.005931141552281733,243,1720,1
0x0000000000000000000000000000000000000979,3505,1568,56475.33148893516,0.018527730293145344,2576,709,0
0x000000000000000000000000000000000000097a,1048,538,44399.04743770914,0.04708316799335352,597,414,1
0x000000000000000000000000000000000000097b,2706,2001,50752.79095835473,0.0021058082860467755,734,2286,1
0x000000000000000000000000000000000000097c,3780,799,41584.478711691685,0.010418997667881671,2216,1890,0
0x000000000000000000000000000000000000097d,1098,263,38977.22132739515,0.0017996877241635663,190,490,0
0x000000000000000000000000000000000000097e,311,138,45843.63489046178,0.0013631602440485869,1631,256,0
0x000000000000000000000000000000000000097f,2423,1925,30386.84608232382,0.0408551014408443,2832,251,1
0x0000000000000000000000000000000000000980,3502,674,56756.362938455626,0.003017370170487029,1632,3270,0
0x0000000000000000000000000000000000000981,442,0,38060.05207433375,0.002330209718549017,932,87,0
0x0000000000000000000000000000000000000982,2322,855,29952.73772354545,0.058067239921667436,225,598,1
0x0000000000000000000000000000000000000983,4652,1517,43292.50062159334,0.053702854755790876,388,3107,1
0x0000000000000000000000000000000000000984,2706,2063,50550.789262696475,0.012851523181382978,1915,851,0
0x0000000000000000000000000000000000000985,1860,1199,42074.3580478054,0.0026898071145377658,1888,913,0
0x0000000000000000000000000000000000000986,2066,1058,42205.2513193528,0.01340548974635397,1836,346,0
0x0000000000000000000000000000000000000987,1024,132,33984.999583402,0.022142886254852393,3357,341,0
0x0000000000000000000000000000000000000988,1017,546,50771.62476440804,0.04287843720505893,2527,319,0
0x0000000000000000000000000000000000000989,2468,650,41779.89379603304,0.02900021356941356,959,1744,0
0x000000000000000000000000000000000000098a,942,597,38508.23348051402,0.039919043970994314,914,264,0
0x000000000000000000000000000000000000098b,2381,1381,47650.51693563082,0.002367489671889525,2135,1517,0
0x000000000000000000000000000000000000098c,3295,546,46676.065265542515,0.027125461996715682,894,3207,0
0x000000000000000000000000000000000000098d,4488,3826,30767.638643302304,0.029456977821809643,1642,1077,1
0x000000000000000000000000000000000000098e,2272,2122,47917.452740087225,0.02480355710196948,393,1424,0
0x000000000000000000000000000000000000098f,1328,1114,34280.971501900756,0.0233220694521091,1070,964,1
0x0000000000000000000000000000000000000990,2047,145,33207.14753035514,0.01815847664079142,2247,2032,0
0x0000000000000000000000000000000000000991,499,459,37966.0932713327,0.01346855859242003,1195,384,0
0x0000000000000000000000000000000000000992,3805,3124,33238.50947948283,0.015066017462348542,1130,1871,0
0x0000000000000000000000000000000000000993,4114,4012,20744.63615293453,0.027807964138828623,528,2371,0
0x0000000000000000000000000000000000000994,3315,2526,42933.16184820474,0.007281425461871036,1956,2681,1
0x0000000000000000000000000000000000000995,2256,314,35394.244335257456,0.006836929980897774,2316,1750,1
0x0000000000000000000000000000000000000996,3160,1560,45216.746491717466,0.014425063973958601,1798,2000,0
0x0000000000000000000000000000000000000997,2303,2172,33844.84150006365,0.029295305510129883,2462,386,0
0x0000000000000000000000000000000000000998,1406,123,30340.290753884634,0.005714993767546582,1654,1181,0
0x0000000000000000000000000000000000000999,3885,3619,31878.3052827367,0.018631371733641922,2405,2741,0
0x000000000000000000000000000000000000099a,359,158,34272.52896924627,0.01910718194480386,3220,340,1
0x000000000000000000000000000000000000099b,1625,1611,35454.919526457255,0.047752827988150934,1053,240,1
0x000000000000000000000000000000000000099c,976,905,37745.56872583,0.010435652456988938,2458,555,0
0x000000000000000000000000000000000000099d,4943,2649,36504.931230412294,0.0001191895662440001,3417,1363,1
0x000000000000000000000000000000000000099e,1750,527,44513.47547864632,0.04986570950188512,1285,1235,0
0x000000000000000000000000000000000000099f,4579,4428,28188.064605705018,0.017238797146188017,1069,2116,0
0x00000000000000000000000000000000000009a0,4019,993,33919.21354447854,0.0013610857137094207,3222,857,0
0x00000000000000000000000000000000000009a1,1131,179,56742.44132883051,0.0006750167136092167,963,726,0
0x00000000000000000000000000000000000009a2,605,180,40524.56267203402,0.009009020390634679,463,281,0
0x00000000000000000000000000000000000009a3,2607,2052,41434.35137005366,0.03570714645188879,625,1668,0
0x00000000000000000000000000000000000009a4,2111,43,48175.43542252157,0.010531416188012102,512,213,0
0x00000000000000000000000000000000000009a5,4194,3960,46602.060569795714,0.03035611227772967,2862,1073,0
0x00000000000000000000000000000000000009a6,4023,3528,56790.24798503828,0.02710309288720279,859,3519,0
0x00000000000000000000000000000000000009a7,3512,3328,16559.211026506233,0.02089492548181504,2515,515,0
0x00000000000000000000000000000000000009a8,1226,755,35874.91419129631,0.06603720977911987,2700,686,0
0x00000000000000000000000000000000000009a9,2448,867,41819.03536687582,0.005183710957608582,3038,1000,1
0x00000000000000000000000000000000000009aa,2013,239,31490.21570747046,0.0002498762564774304,2209,624,0
0x00000000000000000000000000000000000009ab,4697,2720,45007.48365976842,0.009591247785072934,3176,3483,0
0x00000000000000000000000000000000000009ac,2826,1648,43238.43723411627,0.0793070270470566,420,101,1
0x00000000000000000000000000000000000009ad,2729,2545,37586.2482757117,0.013394706041523706,3071,2000,1
0x00000000000000000000000000000000000009ae,4937,2053,52588.86205742822,0.0006738961959970656,502,2263,0
0x00000000000000000000000000000000000009af,2924,37,40946.8138947073,0.0006354153182017172,2529,1513,0
0x00000000000000000000000000000000000009b0,1784,102,31840.05707312441,0.0016407140634115975,2579,1676,1
0x00000000000000000000000000000000000009b1,3998,325,61214.380720455185,0.015184571260246539,137,2678,0
0x00000000000000000000000000000000000009b2,335,251,60325.049790211546,0.016970088672407093,1438,258,1
0x00000000000000000000000000000000000009b3,4130,3566,37438.83999400702,0.012002894880823334,3339,3612,0
0x00000000000000000000000000000000000009b4,2792,1327,47802.237845072275,0.02066495955493685,1534,2697,0
0x00000000000000000000000000000000000009b5,2034,1858,34910.95916007628,0.00491266621468099,1640,232,1
0x00000000000000000000000000000000000009b6,2528,975,48650.381451308625,0.03533728247823363,2458,843,1
0x00000000000000000000000000000000000009b7,2224,484,41815.24092588147,0.01998745163892152,1518,695,0
0x00000000000000000000000000000000000009b8,202,17,38643.987600991175,0.009084201070323822,125,104,0
0x00000000000000000000000000000000000009b9,3478,2202,47859.928127031315,0.019501144834569304,2366,257,0
0x00000000000000000000000000000000000009ba,4426,2806,36446.24907570011,0.03865223025243128,2984,639,0
0x00000000000000000000000000000000000009bb,3969,201,24960.89719388606,0.042903501328971125,2747,3165,0
0x00000000000000000000000000000000000009bc,2103,910,35690.40093299846,0.008791425024740063,2223,229,0
0x00000000000000000000000000000000000009bd,1330,460,15066.499515173156,0.001926546711451636,1961,225,1
0x00000000000000000000000000000000000009be,2476,727,46435.00536597188,0.012345714014045224,1358,2114,0
0x00000000000000000000000000000000000009bf,4429,3976,42561.07245070717,0.0404254516693665,1637,720,0
0x00000000000000000000000000000000000009c0,1275,690,39241.012149203394,0.014442108875456201,589,348,0
0x00000000000000000000000000000000000009c1,3232,1719,40803.19572625212,0.005434184072697078,2222,2233,0
0x00000000000000000000000000000000000009c2,3495,3054,33286.68896535352,0.005178585901040815,1050,787,0
0x00000000000000000000000000000000000009c3,705,103,34186.90972882653,0.00920533168606264,3124,524,0
0x00000000000000000000000000000000000009c4,3767,862,53668.09466720282,0.03621222867312478,2769,2676,0
0x00000000000000000000000000000000000009c5,556,73,47371.81306698575,0.014209037817244875,2303,307,0
0x00000000000000000000000000000000000009c6,476,314,38663.27753916794,0.0018704193062140083,3350,118,0
0x00000000000000000000000000000000000009c7,4034,3847,60573.851919747074,0.03375598967081457,1190,699,1
0x00000000000000000000000000000000000009c8,72,2,26140.733340297535,0.016090943283635674,1033,61,0
0x00000000000000000000000000000000000009c9,1288,1262,39936.65859534744,0.01047140768040337,2332,684,1
0x00000000000000000000000000000000000009ca,3903,1630,40520.2065043962,0.009062719242931902,3147,2653,0
0x00000000000000000000000000000000000009cb,2280,1425,41271.739191942856,0.005264020465656346,1076,1290,1
0x00000000000000000000000000000000000009cc,4024,1623,43105.62483704278,0.025780480128932096,2190,2213,0
0x00000000000000000000000000000000000009cd,3289,430,42192.38917490338,0.012465771179515075,1103,106,1
0x00000000000000000000000000000000000009ce,622,144,42871.608776027744,0.024745564806682694,3376,123,0
0x00000000000000000000000000000000000009cf,4143,1572,36433.61505860956,0.004599190794913334,2035,4079,0
0x00000000000000000000000000000000000009d0,3335,1989,48003.2309657553,0.013425213613892777,116,2850,0
0x00000000000000000000000000000000000009d1,265,264,56263.502698481265,0.02444605333748544,732,231,1
0x00000000000000000000000000000000000009d2,1207,396,54556.60403142888,0.012712953233471571,1070,796,0
0x00000000000000000000000000000000000009d3,4140,2036,36141.51107271095,0.004128723741231046,1494,2267,0
0x00000000000000000000000000000000000009d4,772,194,31093.996011478645,0.012072471007894974,701,150,0
0x00000000000000000000000000000000000009d5,1027,343,35411.789273248956,0.017140499514348415,2341,82,0
0x00000000000000000000000000000000000009d6,2382,1403,26966.903163919837,0.016010756886954604,2387,1443,0
0x00000000000000000000000000000000000009d7,2402,823,35483.7391129387,0.0015752295574050102,3111,2006,0
0x00000000000000000000000000000000000009d8,1410,909,49780.029759984085,0.0024274196185189428,1389,512,0
0x00000000000000000000000000000000000009d9,1538,1273,52705.29224147143,0.008350022236155934,1191,1298,1
0x00000000000000000000000000000000000009da,2189,1967,31613.42362479415,0.03064184713119706,1660,172,0
0x00000000000000000000000000000000000009db,2965,2486,33190.91170864305,0.026613220370898125,527,2216,0
0x00000000000000000000000000000000000009dc,2609,2475,58266.47079311938,0.18991432429682345,208,2104,0
0x00000000000000000000000000000000000009dd,1930,945,44174.470344108,0.013475915903590574,768,111,0
0x00000000000000000000000000000000000009de,715,377,38280.25794114577,0.01249937918095722,66,269,0
0x00000000000000000000000000000000000009df,3942,3794,30603.146838186964,0.03596963514698616,52,1526,0
0x00000000000000000000000000000000000009e0,496,387,36953.773516452646,0.005727524165454024,2704,38,1
0x00000000000000000000000000000000000009e1,1798,210,45721.731310374635,0.006342731165463085,1334,132,0
0x00000000000000000000000000000000000009e2,1831,110,34270.038087329514,0.000858909996886187,788,1539,0
0x00000000000000000000000000000000000009e3,2945,861,34227.67693233288,0.013152059405905095,2270,514,0
0x00000000000000000000000000000000000009e4,1592,1432,49243.57368026006,0.015716204779481137,1631,1232,0
0x00000000000000000000000000000000000009e5,4330,1842,45672.179054338725,0.009948118801791708,1446,1589,0
0x00000000000000000000000000000000000009e6,4489,8,29237.463108871034,0.039964993487974616,3253,954,1
0x00000000000000000000000000000000000009e7,1350,671,30430.28639423819,0.012479723034652198,2602,1338,1
0x00000000000000000000000000000000000009e8,3832,3624,49347.6084798257,0.030683264499828344,1855,3147,0
0x00000000000000000000000000000000000009e9,2571,2321,61622.49549348843,0.024588444187899544,3156,887,0
0x00000000000000000000000000000000000009ea,3515,2930,37701.962966842264,0.0005786609359191763,595,3217,1
0x00000000000000000000000000000000000009eb,4358,1394,30376.69232554916,0.012379199601947,1250,947,0
0x00000000000000000000000000000000000009ec,1621,1307,33078.52949623927,0.02680477198418245,1575,1117,1
0x00000000000000000000000000000000000009ed,4505,616,52901.806387786026,0.006320189971689883,113,2256,0
0x00000000000000000000000000000000000009ee,932,281,35062.13540021675,0.009669126544101998,1959,696,0
0x00000000000000000000000000000000000009ef,4658,2879,28916.79975994116,0.00829976150989593,970,3422,0
0x00000000000000000000000000000000000009f0,2782,1891,50262.595314501086,0.018940647909703304,2616,596,0
0x00000000000000000000000000000000000009f1,2275,2233,51754.504888371746,0.005006918655016682,2510,355,1
0x00000000000000000000000000000000000009f2,4488,3346,27787.026153947747,0.002489541174876951,3284,3381,1
0x00000000000000000000000000000000000009f3,4266,3984,48643.91497406665,0.0013227978183043734,755,3781,0
0x00000000000000000000000000000000000009f4,1646,132,23899.783270910033,0.00927628656989735,2156,345,0
0x00000000000000000000000000000000000009f5,639,541,43275.92731142958,0.07793455792099221,1254,130,0
0x00000000000000000000000000000000000009f6,3911,149,40193.30194607769,0.002392283207273659,1535,2502,0
0x00000000000000000000000000000000000009f7,4431,1375,46966.44724633854,0.011471309910923148,2404,4090,0
0x00000000000000000000000000000000000009f8,4762,80,41314.10263394463,0.00671382691668322,2775,122,0
